classifier_name,dataset_name,accuracy
logPPR,100_4_0.3_0.15_48,0.24028303767191547
logPPR,100_4_0.3_0.15_49,0.19245489338436303
logPPR,100_4_0.3_0.15_50,0.2526843589701298
logPPR,100_4_0.3_0.15_51,0.25931623083411903
logPPR,100_4_0.3_0.15_52,0.12997554849548393
logPPR,100_4_0.3_0.15_53,0.2634563725002487
logPPR,100_4_0.3_0.15_54,0.22625345629485194
logPPR,100_4_0.3_0.15_55,0.24075819977174617
logPPR,100_4_0.3_0.15_56,0.1973133887713428
logPPR,100_4_0.3_0.15_57,0.22564816764100987
logPPR,100_4_0.3_0.15_58,0.19383524004596095
logPPR,100_4_0.3_0.15_59,0.286768581971534
logPPR,100_4_0.3_0.15_60,0.2878089859810769
logPPR,100_4_0.3_0.15_61,0.17398173290545543
logPPR,100_4_0.3_0.15_62,0.1370545969988758
logPPR,100_4_0.3_0.15_63,0.37880825107401694
logPPR,100_4_0.3_0.15_64,0.15561470256854068
logPPR,100_4_0.3_0.15_65,0.2599977101359198
logPPR,100_4_0.3_0.15_66,0.20597466000232476
logPPR,100_4_0.3_0.15_67,0.22677961064051122
logPPR,100_4_0.3_0.15_68,0.13838834275483647
logPPR,100_4_0.3_0.15_69,0.21240660410034803
logPPR,100_4_0.3_0.15_70,0.1727906319133718
logPPR,100_4_0.3_0.15_71,0.24142325196524614
logPPR,100_4_0.3_0.15_72,0.17463177557733953
logPPR,100_4_0.3_0.15_73,0.2104324565314311
logPPR,100_4_0.3_0.15_74,0.23656307129798904
logPPR,100_4_0.3_0.15_75,0.21284802927649474
logPPR,100_4_0.3_0.15_76,0.19453750309431472
logPPR,100_4_0.3_0.15_77,0.18301472892510184
logPPR,100_4_0.3_0.15_78,0.13656946205397574
logPPR,100_4_0.3_0.15_79,0.2887907507567112
logPPR,100_4_0.3_0.15_80,0.2933676377196268
logPPR,100_4_0.3_0.15_81,0.17561787467754014
logPPR,100_4_0.3_0.15_82,0.22133671436334
logPPR,100_4_0.3_0.15_83,0.27940419455007387
logPPR,100_4_0.3_0.15_84,0.28206148641926176
logPPR,100_4_0.3_0.15_85,0.24439938677612383
logPPR,100_4_0.3_0.15_86,0.3004497651961109
logPPR,100_4_0.3_0.15_87,0.32469603348614706
logPPR,100_4_0.3_0.15_88,0.3068404547236378
logPPR,100_4_0.3_0.15_89,0.41694954546207214
logPPR,100_4_0.3_0.15_90,0.24542600233425932
logPPR,100_4_0.3_0.15_91,0.27410617551462624
logPPR,100_4_0.3_0.15_92,0.3440509655849232
logPPR,100_4_0.3_0.15_93,0.18168557536466776
logPPR,100_4_0.3_0.15_94,0.42601572196938353
logPPR,100_4_0.3_0.15_95,0.17393576198951682
logPPR,100_4_0.3_0.15_96,0.20687024166929294
logPPR,100_4_0.3_0.15_97,0.1635528736966
logPPR,100_4_0.3_0.15_98,0.1986334327783659
logPPR,100_4_0.3_0.15_99,0.1526928075569785
ModifPPR,100_4_0.3_0.15_0,0.27680730986294005
ModifPPR,100_4_0.3_0.15_1,0.11025819958129798
ModifPPR,100_4_0.3_0.15_2,0.493258969742216
ModifPPR,100_4_0.3_0.15_3,0.10530160424802629
ModifPPR,100_4_0.3_0.15_4,0.3922928822327714
ModifPPR,100_4_0.3_0.15_5,0.15131257133539866
ModifPPR,100_4_0.3_0.15_6,0.09425168306576902
ModifPPR,100_4_0.3_0.15_7,0.22883265306122447
ModifPPR,100_4_0.3_0.15_8,0.10121524156631138
ModifPPR,100_4_0.3_0.15_9,0.1308411214953271
ModifPPR,100_4_0.3_0.15_10,0.2669077391865067
ModifPPR,100_4_0.3_0.15_11,0.22883265306122447
ModifPPR,100_4_0.3_0.15_12,0.3496859323568729
ModifPPR,100_4_0.3_0.15_13,0.23903592403325447
ModifPPR,100_4_0.3_0.15_14,0.18823937253542486
ModifPPR,100_4_0.3_0.15_15,0.20979498522884163
ModifPPR,100_4_0.3_0.15_16,0.27557323840435555
ModifPPR,100_4_0.3_0.15_17,0.08094905792044661
ModifPPR,100_4_0.3_0.15_18,0.3158139689505003
ModifPPR,100_4_0.3_0.15_19,0.11581985986691423
ModifPPR,100_4_0.3_0.15_20,0.26007744994005205
ModifPPR,100_4_0.3_0.15_21,0.2063839090511587
ModifPPR,100_4_0.3_0.15_22,0.3800957566416958
ModifPPR,100_4_0.3_0.15_23,0.09323149855148802
ModifPPR,100_4_0.3_0.15_24,0.3846975036925462
ModifPPR,100_4_0.3_0.15_25,0.1736268412028984
ModifPPR,100_4_0.3_0.15_26,0.24635906961036766
ModifPPR,100_4_0.3_0.15_27,0.325861892732503
ModifPPR,100_4_0.3_0.15_28,0.20112188417103166
ModifPPR,100_4_0.3_0.15_29,0.15753631453587846
ModifPPR,100_4_0.3_0.15_30,0.2348830959419511
ModifPPR,100_4_0.3_0.15_31,0.2508992442306915
ModifPPR,100_4_0.3_0.15_32,0.2721228650068495
ModifPPR,100_4_0.3_0.15_33,0.34568923454526634
ModifPPR,100_4_0.3_0.15_34,0.2726336810508428
ModifPPR,100_4_0.3_0.15_35,0.16516867518439401
ModifPPR,100_4_0.3_0.15_36,0.38968019349637195
ModifPPR,100_4_0.3_0.15_37,0.12358188274010568
ModifPPR,100_4_0.3_0.15_38,0.24060514835319027
ModifPPR,100_4_0.3_0.15_39,0.15445741246585548
ModifPPR,100_4_0.3_0.15_40,0.37446743373217334
ModifPPR,100_4_0.3_0.15_41,0.24191322172873247
ModifPPR,100_4_0.3_0.15_42,0.2269481406329262
ModifPPR,100_4_0.3_0.15_43,0.24191322172873247
ModifPPR,100_4_0.3_0.15_44,0.23907614689365803
ModifPPR,100_4_0.3_0.15_45,0.16134179186398273
ModifPPR,100_4_0.3_0.15_46,0.26744139980191484
ModifPPR,100_4_0.3_0.15_47,0.15445741246585548
ModifPPR,100_4_0.3_0.15_48,0.3556491863079164
ModifPPR,100_4_0.3_0.15_49,0.187825533775993
ModifPPR,100_4_0.3_0.15_50,0.33308784062113816
ModifPPR,100_4_0.3_0.15_51,0.10966872384195216
ModifPPR,100_4_0.3_0.15_52,0.2726623023927275
ModifPPR,100_4_0.3_0.15_53,0.24086374477470318
ModifPPR,100_4_0.3_0.15_54,0.34365070024714606
ModifPPR,100_4_0.3_0.15_55,0.21916793547590632
ModifPPR,100_4_0.3_0.15_56,0.27924887375667196
ModifPPR,100_4_0.3_0.15_57,0.23574415087625658
ModifPPR,100_4_0.3_0.15_58,0.23757575757575758
ModifPPR,100_4_0.3_0.15_59,0.16889613517619592
ModifPPR,100_4_0.3_0.15_60,0.40789033767970584
ModifPPR,100_4_0.3_0.15_61,0.20046566310887756
ModifPPR,100_4_0.3_0.15_62,0.19662484262939756
ModifPPR,100_4_0.3_0.15_63,0.2760250502185986
ModifPPR,100_4_0.3_0.15_64,0.20302229789791296
ModifPPR,100_4_0.3_0.15_65,0.18874773139745915
ModifPPR,100_4_0.3_0.15_66,0.08872503244115115
ModifPPR,100_4_0.3_0.15_67,0.18025656956982564
ModifPPR,100_4_0.3_0.15_68,0.10981235165032019
ModifPPR,100_4_0.3_0.15_69,0.11671182302676633
ModifPPR,100_4_0.3_0.15_70,0.07414244351443275
ModifPPR,100_4_0.3_0.15_71,0.4619719929838686
ModifPPR,100_4_0.3_0.15_72,0.16286370689344096
ModifPPR,100_4_0.3_0.15_73,0.26489380072526336
ModifPPR,100_4_0.3_0.15_74,0.3515630698312206
ModifPPR,100_4_0.3_0.15_75,0.12821381738887005
ModifPPR,100_4_0.3_0.15_76,0.24170780289252622
ModifPPR,100_4_0.3_0.15_77,0.2647818404240859
ModifPPR,100_4_0.3_0.15_78,0.18290484773740634
ModifPPR,100_4_0.3_0.15_79,0.24742357322248204
ModifPPR,100_4_0.3_0.15_80,0.16286370689344096
ModifPPR,100_4_0.3_0.15_81,0.07683949758790039
ModifPPR,100_4_0.3_0.15_82,0.15095897196004512
ModifPPR,100_4_0.3_0.15_83,0.10834356314101294
ModifPPR,100_4_0.3_0.15_84,0.16586741110297268
ModifPPR,100_4_0.3_0.15_85,0.19503976105076393
ModifPPR,100_4_0.3_0.15_86,0.2441175322901627
ModifPPR,100_4_0.3_0.15_87,0.09323149855148802
ModifPPR,100_4_0.3_0.15_88,0.30230304837146904
ModifPPR,100_4_0.3_0.15_89,0.2515082450730661
ModifPPR,100_4_0.3_0.15_90,0.30365671830380836
ModifPPR,100_4_0.3_0.15_91,0.08734806357954829
ModifPPR,100_4_0.3_0.15_92,0.05836843355122548
ModifPPR,100_4_0.3_0.15_93,0.1979668740688809
ModifPPR,100_4_0.3_0.15_94,0.2929425433829317
ModifPPR,100_4_0.3_0.15_95,0.14882965769178733
ModifPPR,100_4_0.3_0.15_96,0.233007105510122
ModifPPR,100_4_0.3_0.15_97,0.34016174838179536
ModifPPR,100_4_0.3_0.15_98,0.3065193081313447
ModifPPR,100_4_0.3_0.15_99,0.14053238495527537
logModifPPR,100_4_0.3_0.15_0,0.3473633605755682
logModifPPR,100_4_0.3_0.15_1,0.15018156378052439
logModifPPR,100_4_0.3_0.15_2,0.5165788272399053
logModifPPR,100_4_0.3_0.15_3,0.2049311983573711
logModifPPR,100_4_0.3_0.15_4,0.3419578114700066
logModifPPR,100_4_0.3_0.15_5,0.2359212505723069
logModifPPR,100_4_0.3_0.15_6,0.2525154063475804
logModifPPR,100_4_0.3_0.15_7,0.33044714396484876
logModifPPR,100_4_0.3_0.15_8,0.17613087346351766
logModifPPR,100_4_0.3_0.15_9,0.33614129328938264
logModifPPR,100_4_0.3_0.15_10,0.24746436857805768
logModifPPR,100_4_0.3_0.15_11,0.22588396841743907
logModifPPR,100_4_0.3_0.15_12,0.4049953607342578
logModifPPR,100_4_0.3_0.15_13,0.24981318809053318
logModifPPR,100_4_0.3_0.15_14,0.19817184643510055
logModifPPR,100_4_0.3_0.15_15,0.3506572762209504
logModifPPR,100_4_0.3_0.15_16,0.39493612914833415
logModifPPR,100_4_0.3_0.15_17,0.24171720746336048
logModifPPR,100_4_0.3_0.15_18,0.2681107692307692
logModifPPR,100_4_0.3_0.15_19,0.18681009515928834
logModifPPR,100_4_0.3_0.15_20,0.28218116805721094
logModifPPR,100_4_0.3_0.15_21,0.10161357054199419
logModifPPR,100_4_0.3_0.15_22,0.17827974517207537
logModifPPR,100_4_0.3_0.15_23,0.2258227848101266
logModifPPR,100_4_0.3_0.15_24,0.2499875669313529
logModifPPR,100_4_0.3_0.15_25,0.14095377501289108
logModifPPR,100_4_0.3_0.15_26,0.20555482615805118
logModifPPR,100_4_0.3_0.15_27,0.2573893460946167
logModifPPR,100_4_0.3_0.15_28,0.3246501543919585
logModifPPR,100_4_0.3_0.15_29,0.20820983259094897
logModifPPR,100_4_0.3_0.15_30,0.3353465922013596
logModifPPR,100_4_0.3_0.15_31,0.36414210291794386
logModifPPR,100_4_0.3_0.15_32,0.29046214355948874
logModifPPR,100_4_0.3_0.15_33,0.222642315848306
logModifPPR,100_4_0.3_0.15_34,0.14350475747662775
logModifPPR,100_4_0.3_0.15_35,0.3098464172090244
logModifPPR,100_4_0.3_0.15_36,0.16112250759005498
logModifPPR,100_4_0.3_0.15_37,0.2258227848101266
logModifPPR,100_4_0.3_0.15_38,0.20792095676907466
logModifPPR,100_4_0.3_0.15_39,0.31329353955743167
logModifPPR,100_4_0.3_0.15_40,0.20088027298353195
logModifPPR,100_4_0.3_0.15_41,0.25436400709513785
logModifPPR,100_4_0.3_0.15_42,0.2789953463215658
logModifPPR,100_4_0.3_0.15_43,0.2684654828229584
logModifPPR,100_4_0.3_0.15_44,0.22984171091152686
logModifPPR,100_4_0.3_0.15_45,0.28405424449581546
logModifPPR,100_4_0.3_0.15_46,0.35501511722041407
logModifPPR,100_4_0.3_0.15_47,0.24543918186939376
logModifPPR,100_4_0.3_0.15_48,0.2764514073685394
logModifPPR,100_4_0.3_0.15_49,0.30517262664087896
logModifPPR,100_4_0.3_0.15_50,0.24485125858123571
logModifPPR,100_4_0.3_0.15_51,0.25931623083411903
logModifPPR,100_4_0.3_0.15_52,0.1744436586128061
logModifPPR,100_4_0.3_0.15_53,0.24896513889581567
logModifPPR,100_4_0.3_0.15_54,0.2713912859460603
logModifPPR,100_4_0.3_0.15_55,0.3101981721111212
logModifPPR,100_4_0.3_0.15_56,0.14770195560689828
logModifPPR,100_4_0.3_0.15_57,0.24543918186939376
logModifPPR,100_4_0.3_0.15_58,0.24283294133127187
logModifPPR,100_4_0.3_0.15_59,0.3434213774376697
logModifPPR,100_4_0.3_0.15_60,0.2040510377452777
logModifPPR,100_4_0.3_0.15_61,0.18748588208719222
logModifPPR,100_4_0.3_0.15_62,0.33069173942243113
logModifPPR,100_4_0.3_0.15_63,0.4001368211877382
logModifPPR,100_4_0.3_0.15_64,0.29825384672380156
logModifPPR,100_4_0.3_0.15_65,0.2599977101359198
logModifPPR,100_4_0.3_0.15_66,0.20229633679606343
logModifPPR,100_4_0.3_0.15_67,0.19851476181851113
logModifPPR,100_4_0.3_0.15_68,0.12467691910054277
logModifPPR,100_4_0.3_0.15_69,0.2293040050352801
logModifPPR,100_4_0.3_0.15_70,0.1273669523619693
logModifPPR,100_4_0.3_0.15_71,0.24019313965358005
logModifPPR,100_4_0.3_0.15_72,0.2618438324560124
logModifPPR,100_4_0.3_0.15_73,0.12754574546648068
logModifPPR,100_4_0.3_0.15_74,0.2596422304865533
logModifPPR,100_4_0.3_0.15_75,0.22980641128965934
logModifPPR,100_4_0.3_0.15_76,0.3682210607538544
logModifPPR,100_4_0.3_0.15_77,0.24182069114821533
logModifPPR,100_4_0.3_0.15_78,0.2618438324560124
logModifPPR,100_4_0.3_0.15_79,0.28127012433744486
logModifPPR,100_4_0.3_0.15_80,0.2933676377196268
logModifPPR,100_4_0.3_0.15_81,0.19786361531847346
logModifPPR,100_4_0.3_0.15_82,0.40193960893135555
logModifPPR,100_4_0.3_0.15_83,0.27940419455007387
logModifPPR,100_4_0.3_0.15_84,0.28206148641926176
logModifPPR,100_4_0.3_0.15_85,0.19376671398857673
logModifPPR,100_4_0.3_0.15_86,0.3004497651961109
logModifPPR,100_4_0.3_0.15_87,0.1938292028717817
logModifPPR,100_4_0.3_0.15_88,0.4190986063021909
logModifPPR,100_4_0.3_0.15_89,0.45000903105039325
logModifPPR,100_4_0.3_0.15_90,0.26368496348166554
logModifPPR,100_4_0.3_0.15_91,0.1713457706937149
logModifPPR,100_4_0.3_0.15_92,0.23767771337989796
logModifPPR,100_4_0.3_0.15_93,0.20634710305760756
logModifPPR,100_4_0.3_0.15_94,0.3682210607538544
logModifPPR,100_4_0.3_0.15_95,0.2051577167931518
logModifPPR,100_4_0.3_0.15_96,0.20094597958675625
logModifPPR,100_4_0.3_0.15_97,0.3473633605755682
logModifPPR,100_4_0.3_0.15_98,0.23571176735195068
logModifPPR,100_4_0.3_0.15_99,0.14440867006608843
HeatPR,100_4_0.3_0.15_0,0.2963367960634226
HeatPR,100_4_0.3_0.15_1,0.16839934130640893
HeatPR,100_4_0.3_0.15_2,0.4222708069633258
HeatPR,100_4_0.3_0.15_3,0.2432374088773019
HeatPR,100_4_0.3_0.15_4,0.29514563106796116
HeatPR,100_4_0.3_0.15_5,0.219187503070197
HeatPR,100_4_0.3_0.15_6,0.27631815287144235
HeatPR,100_4_0.3_0.15_7,0.286864406779661
HeatPR,100_4_0.3_0.15_8,0.11001620745542952
HeatPR,100_4_0.3_0.15_9,0.36267267366747274
HeatPR,100_4_0.3_0.15_10,0.3726153695257712
HeatPR,100_4_0.3_0.15_11,0.3032902253647067
HeatPR,100_4_0.3_0.15_12,0.23210825422155643
HeatPR,100_4_0.3_0.15_13,0.20553048330187904
HeatPR,100_4_0.3_0.15_14,0.1913589328625374
HeatPR,100_4_0.3_0.15_15,0.3293014070599852
HeatPR,100_4_0.3_0.15_16,0.26678871598568693
HeatPR,100_4_0.3_0.15_17,0.29870708872046364
HeatPR,100_4_0.3_0.15_18,0.10608992227724393
HeatPR,100_4_0.3_0.15_19,0.1493053269243432
HeatPR,100_4_0.3_0.15_20,0.18477779781322234
HeatPR,100_4_0.3_0.15_21,0.1376562216989676
HeatPR,100_4_0.3_0.15_22,0.08502772643253236
HeatPR,100_4_0.3_0.15_23,0.16731050581099072
HeatPR,100_4_0.3_0.15_24,0.1418773335087748
HeatPR,100_4_0.3_0.15_25,0.1894086962263528
HeatPR,100_4_0.3_0.15_26,0.15615635612971965
HeatPR,100_4_0.3_0.15_27,0.19374938510477813
HeatPR,100_4_0.3_0.15_28,0.25159577100067626
HeatPR,100_4_0.3_0.15_29,0.2106606459212722
HeatPR,100_4_0.3_0.15_30,0.24539695109879234
HeatPR,100_4_0.3_0.15_31,0.20049855809179332
HeatPR,100_4_0.3_0.15_32,0.33764568572978476
HeatPR,100_4_0.3_0.15_33,0.1415745856353591
HeatPR,100_4_0.3_0.15_34,0.14373002599725124
HeatPR,100_4_0.3_0.15_35,0.23976617789527266
HeatPR,100_4_0.3_0.15_36,0.13001241208109224
HeatPR,100_4_0.3_0.15_37,0.15851893744074252
HeatPR,100_4_0.3_0.15_38,0.18843924876704138
HeatPR,100_4_0.3_0.15_39,0.3860312406725699
HeatPR,100_4_0.3_0.15_40,0.12885857860732233
HeatPR,100_4_0.3_0.15_41,0.29582826796340134
HeatPR,100_4_0.3_0.15_42,0.20151679306608883
HeatPR,100_4_0.3_0.15_43,0.12137780207763806
HeatPR,100_4_0.3_0.15_44,0.27220901065250674
HeatPR,100_4_0.3_0.15_45,0.20214800647344416
HeatPR,100_4_0.3_0.15_46,0.228602383531961
HeatPR,100_4_0.3_0.15_47,0.29837222096372285
HeatPR,100_4_0.3_0.15_48,0.303011405596127
HeatPR,100_4_0.3_0.15_49,0.26681064101305585
HeatPR,100_4_0.3_0.15_50,0.23668580479113047
HeatPR,100_4_0.3_0.15_51,0.3226848528356066
HeatPR,100_4_0.3_0.15_52,0.10065152430561224
HeatPR,100_4_0.3_0.15_53,0.1946186126882251
HeatPR,100_4_0.3_0.15_54,0.29130342334679993
HeatPR,100_4_0.3_0.15_55,0.2717324521346374
HeatPR,100_4_0.3_0.15_56,0.2405686167304538
HeatPR,100_4_0.3_0.15_57,0.27011917022215687
HeatPR,100_4_0.3_0.15_58,0.21096744850886884
HeatPR,100_4_0.3_0.15_59,0.3099311701081613
HeatPR,100_4_0.3_0.15_60,0.15362285374985568
HeatPR,100_4_0.3_0.15_61,0.24141029620795007
HeatPR,100_4_0.3_0.15_62,0.11021580372528103
HeatPR,100_4_0.3_0.15_63,0.2529316854904439
HeatPR,100_4_0.3_0.15_64,0.1761858344210022
HeatPR,100_4_0.3_0.15_65,0.18678041221653868
HeatPR,100_4_0.3_0.15_66,0.20184672512971835
HeatPR,100_4_0.3_0.15_67,0.1872674043566715
HeatPR,100_4_0.3_0.15_68,0.11179451852580818
HeatPR,100_4_0.3_0.15_69,0.19699603187616826
HeatPR,100_4_0.3_0.15_70,0.19877369191064057
HeatPR,100_4_0.3_0.15_71,0.2487813510513361
HeatPR,100_4_0.3_0.15_72,0.1454791983596799
HeatPR,100_4_0.3_0.15_73,0.1793329688354292
HeatPR,100_4_0.3_0.15_74,0.3046602540187189
HeatPR,100_4_0.3_0.15_75,0.2845410945404376
HeatPR,100_4_0.3_0.15_76,0.18548191308570042
HeatPR,100_4_0.3_0.15_77,0.1994111745258968
HeatPR,100_4_0.3_0.15_78,0.1645087334443913
HeatPR,100_4_0.3_0.15_79,0.43185000906140336
HeatPR,100_4_0.3_0.15_80,0.1578331713264247
HeatPR,100_4_0.3_0.15_81,0.19488117001828154
HeatPR,100_4_0.3_0.15_82,0.23740506226619812
HeatPR,100_4_0.3_0.15_83,0.26030447475630475
HeatPR,100_4_0.3_0.15_84,0.2287520259319287
HeatPR,100_4_0.3_0.15_85,0.21234387699248622
HeatPR,100_4_0.3_0.15_86,0.19758675210118998
HeatPR,100_4_0.3_0.15_87,0.28471255140324725
HeatPR,100_4_0.3_0.15_88,0.24623115577889448
HeatPR,100_4_0.3_0.15_89,0.3688898472358142
HeatPR,100_4_0.3_0.15_90,0.21088468459705267
HeatPR,100_4_0.3_0.15_91,0.2825378001778832
HeatPR,100_4_0.3_0.15_92,0.2279556788480349
HeatPR,100_4_0.3_0.15_93,0.12651654937051973
HeatPR,100_4_0.3_0.15_94,0.3191890924473659
HeatPR,100_4_0.3_0.15_95,0.20018952474261578
HeatPR,100_4_0.3_0.15_96,0.2902475899403378
HeatPR,100_4_0.3_0.15_97,0.2648907760951418
HeatPR,100_4_0.3_0.15_98,0.262920092599984
HeatPR,100_4_0.3_0.15_99,0.12884290120386033
logHeatPR,100_4_0.3_0.15_0,0.4201575107503503
logHeatPR,100_4_0.3_0.15_1,0.18631321985025479
logHeatPR,100_4_0.3_0.15_2,0.3021211878652045
logHeatPR,100_4_0.3_0.15_3,0.32339286599368877
logHeatPR,100_4_0.3_0.15_4,0.37341429391975056
logHeatPR,100_4_0.3_0.15_5,0.2522650383695024
logHeatPR,100_4_0.3_0.15_6,0.2584636705602851
logHeatPR,100_4_0.3_0.15_7,0.29559164733178656
logHeatPR,100_4_0.3_0.15_8,0.1651058733511868
logHeatPR,100_4_0.3_0.15_9,0.3177330895795247
logHeatPR,100_4_0.3_0.15_10,0.4262632636455721
logHeatPR,100_4_0.3_0.15_11,0.2817066997599647
logHeatPR,100_4_0.3_0.15_12,0.2932580373507703
logHeatPR,100_4_0.3_0.15_13,0.16038789009780566
logHeatPR,100_4_0.3_0.15_14,0.21275746845543864
logHeatPR,100_4_0.3_0.15_15,0.36596323127165425
logHeatPR,100_4_0.3_0.15_16,0.2898550724637681
logHeatPR,100_4_0.3_0.15_17,0.3290463161688812
logHeatPR,100_4_0.3_0.15_18,0.17184643510054845
logHeatPR,100_4_0.3_0.15_19,0.19216976961241833
logHeatPR,100_4_0.3_0.15_20,0.31379962192816635
logHeatPR,100_4_0.3_0.15_21,0.13899716366169618
logHeatPR,100_4_0.3_0.15_22,0.14341091610919382
logHeatPR,100_4_0.3_0.15_23,0.17590289523430505
logHeatPR,100_4_0.3_0.15_24,0.22220389582543007
logHeatPR,100_4_0.3_0.15_25,0.15703175310843612
logHeatPR,100_4_0.3_0.15_26,0.13820679585877352
logHeatPR,100_4_0.3_0.15_27,0.2879350348027842
logHeatPR,100_4_0.3_0.15_28,0.3432967668363823
logHeatPR,100_4_0.3_0.15_29,0.17760924641088902
logHeatPR,100_4_0.3_0.15_30,0.24132313009133546
logHeatPR,100_4_0.3_0.15_31,0.2692822113241195
logHeatPR,100_4_0.3_0.15_32,0.3159775965788508
logHeatPR,100_4_0.3_0.15_33,0.2031366691560866
logHeatPR,100_4_0.3_0.15_34,0.14865733643242174
logHeatPR,100_4_0.3_0.15_35,0.32207766575108143
logHeatPR,100_4_0.3_0.15_36,0.19445593711212245
logHeatPR,100_4_0.3_0.15_37,0.19063484471127679
logHeatPR,100_4_0.3_0.15_38,0.18330012678862526
logHeatPR,100_4_0.3_0.15_39,0.37449741527857555
logHeatPR,100_4_0.3_0.15_40,0.13303460293751554
logHeatPR,100_4_0.3_0.15_41,0.35645519624784
logHeatPR,100_4_0.3_0.15_42,0.23594976197052656
logHeatPR,100_4_0.3_0.15_43,0.10784167289021655
logHeatPR,100_4_0.3_0.15_44,0.2568260180784643
logHeatPR,100_4_0.3_0.15_45,0.25343814646255686
logHeatPR,100_4_0.3_0.15_46,0.23734689161081582
logHeatPR,100_4_0.3_0.15_47,0.3341447873609228
logHeatPR,100_4_0.3_0.15_48,0.2773642403956637
logHeatPR,100_4_0.3_0.15_49,0.23949293027791319
logHeatPR,100_4_0.3_0.15_50,0.18867674795671888
logHeatPR,100_4_0.3_0.15_51,0.32200987340534726
logHeatPR,100_4_0.3_0.15_52,0.13308250649264167
logHeatPR,100_4_0.3_0.15_53,0.27585517436726265
logHeatPR,100_4_0.3_0.15_54,0.24242326123559124
logHeatPR,100_4_0.3_0.15_55,0.31473247739421495
logHeatPR,100_4_0.3_0.15_56,0.18810170328313996
logHeatPR,100_4_0.3_0.15_57,0.3403217942467089
logHeatPR,100_4_0.3_0.15_58,0.2604352479486265
logHeatPR,100_4_0.3_0.15_59,0.2691926495198791
logHeatPR,100_4_0.3_0.15_60,0.2629014324023808
logHeatPR,100_4_0.3_0.15_61,0.19856439500687964
logHeatPR,100_4_0.3_0.15_62,0.09518993948686164
logHeatPR,100_4_0.3_0.15_63,0.308389724722423
logHeatPR,100_4_0.3_0.15_64,0.19131556319862428
logHeatPR,100_4_0.3_0.15_65,0.2468490973089588
logHeatPR,100_4_0.3_0.15_66,0.2035296661621118
logHeatPR,100_4_0.3_0.15_67,0.1710637873422772
logHeatPR,100_4_0.3_0.15_68,0.14932944316429886
logHeatPR,100_4_0.3_0.15_69,0.25276633751798744
logHeatPR,100_4_0.3_0.15_70,0.18495117748420448
logHeatPR,100_4_0.3_0.15_71,0.3030948441109491
logHeatPR,100_4_0.3_0.15_72,0.07482756909641247
logHeatPR,100_4_0.3_0.15_73,0.2248230359895894
logHeatPR,100_4_0.3_0.15_74,0.31992533001466733
logHeatPR,100_4_0.3_0.15_75,0.29738973897389737
logHeatPR,100_4_0.3_0.15_76,0.2629987812406021
logHeatPR,100_4_0.3_0.15_77,0.2240543481845464
logHeatPR,100_4_0.3_0.15_78,0.17370975283362625
logHeatPR,100_4_0.3_0.15_79,0.31473387322898283
logHeatPR,100_4_0.3_0.15_80,0.2933676377196268
logHeatPR,100_4_0.3_0.15_81,0.23887349802468735
logHeatPR,100_4_0.3_0.15_82,0.31666694342505103
logHeatPR,100_4_0.3_0.15_83,0.29958340880275314
logHeatPR,100_4_0.3_0.15_84,0.3703103020273066
logHeatPR,100_4_0.3_0.15_85,0.21848572610674388
logHeatPR,100_4_0.3_0.15_86,0.3004497651961109
logHeatPR,100_4_0.3_0.15_87,0.23152539591367852
logHeatPR,100_4_0.3_0.15_88,0.3445075290051839
logHeatPR,100_4_0.3_0.15_89,0.34302047020338033
logHeatPR,100_4_0.3_0.15_90,0.2243834664814172
logHeatPR,100_4_0.3_0.15_91,0.31931451414715667
logHeatPR,100_4_0.3_0.15_92,0.3144750170206406
logHeatPR,100_4_0.3_0.15_93,0.2647805819000161
logHeatPR,100_4_0.3_0.15_94,0.3391692413319602
logHeatPR,100_4_0.3_0.15_95,0.2927596193628465
logHeatPR,100_4_0.3_0.15_96,0.2695630708467045
logHeatPR,100_4_0.3_0.15_97,0.2621567248401184
logHeatPR,100_4_0.3_0.15_98,0.28550750859417406
logHeatPR,100_4_0.3_0.15_99,0.18899462143152665
DF,100_4_0.3_0.15_0,0.14569926806503905
DF,100_4_0.3_0.15_1,0.10987487206576647
DF,100_4_0.3_0.15_2,0.10701041278683747
DF,100_4_0.3_0.15_3,0.16808507215367044
DF,100_4_0.3_0.15_4,0.1224415866690817
DF,100_4_0.3_0.15_5,0.09011065350071952
DF,100_4_0.3_0.15_6,0.15488944798973625
DF,100_4_0.3_0.15_7,0.14722346064298805
DF,100_4_0.3_0.15_8,0.053975729034595195
DF,100_4_0.3_0.15_9,0.1846499628040963
DF,100_4_0.3_0.15_10,0.1713716704007966
DF,100_4_0.3_0.15_11,0.23167232793589024
DF,100_4_0.3_0.15_12,0.21398947592741344
DF,100_4_0.3_0.15_13,0.11170273768370007
DF,100_4_0.3_0.15_14,0.1436014489157942
DF,100_4_0.3_0.15_15,0.19636184857423797
DF,100_4_0.3_0.15_16,0.19998349698820037
DF,100_4_0.3_0.15_17,0.1340949496279713
DF,100_4_0.3_0.15_18,0.0759192179824344
DF,100_4_0.3_0.15_19,0.09830146877820628
DF,100_4_0.3_0.15_20,0.15816049606079047
DF,100_4_0.3_0.15_21,0.1292976688089613
DF,100_4_0.3_0.15_22,0.10118860136266433
DF,100_4_0.3_0.15_23,0.12461378371888257
